139578,7,aquisition_unlikely,aquisition_likely,,,,
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.05,0
0,0,0,1,64.99,1,67.96,0
0,0,0,1,5.99,1,6.37,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,303.1,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,319.09,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.5,0
2,2,2,1,64.99,1,140.73,0
5,6,7,1,5.99,2,11.98,0
1,2,3,1,5.99,3,17.97,0
0,0,0,1,64.99,1,64.52,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,141.18,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.35,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,137.8,0
0,0,0,1,64.99,1,130,0
1,2,3,1,5.99,3,17.97,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,64.5,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,140.73,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
1,2,3,1,5.99,3,17.97,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,142.68,0
0,0,0,1,64.99,1,60,0
1,2,3,1,5.99,3,19.17,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,62.4,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
1,2,3,1,5.99,3,17.97,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,138.78,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,140.73,0
2,2,2,1,64.99,1,65.7,0
0,0,0,1,64.99,1,67.96,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,65.76,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,68.38,0
0,0,0,1,64.99,1,64.95,0
3,4,5,1,5.99,2,13.56,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,64.8,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,64.5,0
0,0,0,1,64.99,1,60,0
1,2,3,1,5.99,3,17.97,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
1,1,3,2,129.98,3,194.97,0
0,0,0,1,64.99,1,139.1,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,66.21,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,65.05,0
0,0,0,1,64.99,1,67.9,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,67.9,0
0,0,0,1,64.99,1,60,0
1,6,7,1,5.99,1,5.99,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,140.4,0
0,0,0,1,64.99,1,65.7,0
0,0,0,1,64.99,1,68.38,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,67.9,0
0,0,0,1,64.99,1,142.84,0
1,2,3,1,5.99,3,17.97,0
0,0,0,1,64.99,1,68.33,0
0,0,0,1,64.99,1,63.6,0
1,2,3,1,5.99,3,17.97,0
1,6,7,1,5.99,1,5.99,0
0,0,0,1,64.99,1,130,0
1,2,3,1,5.99,3,17.97,0
0,0,0,1,5.99,1,6.42,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,67.96,0
2,5,6,1,5.99,3,19.17,0
0,0,0,1,64.99,1,64.8,0
0,0,0,1,64.99,1,60,0
2,2,2,1,64.99,1,64.2,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,65.7,0
0,0,0,1,5.99,1,5.99,0
0,0,0,1,64.99,1,67.9,0
0,0,0,1,64.99,1,60.6,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
1,3,3,1,5.99,2,12.82,0
0,0,0,1,64.99,1,64.05,0
0,0,0,1,64.99,1,140.73,0
0,0,0,1,64.99,1,130,0
1,6,7,1,5.99,1,6.35,0
1,1,2,1,64.99,0,0,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,5.99,1,6.79,0
0,0,0,1,64.99,1,64.8,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,68.26,0
0,0,0,1,64.99,1,139.1,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,147.24,0
5,6,7,1,5.99,2,11.98,0
0,0,0,1,64.99,1,64.95,0
1,2,3,1,5.99,3,17.97,0
0,0,0,1,64.99,1,64.35,0
0,0,0,1,64.99,1,146.46,0
0,0,0,1,64.99,1,137.8,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,137.93,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,60,0
0,0,0,1,5.99,1,6.85,0
0,0,0,1,64.99,1,140.73,0
0,0,0,1,64.99,1,68.38,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
1,3,4,1,5.99,3,19.44,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,280,0
1,2,3,1,5.99,3,17.97,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,306.6,0
0,0,0,1,64.99,1,65.16,0
2,2,2,1,64.99,1,137.15,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,65.7,0
0,0,0,1,64.99,1,67.84,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,140.73,0
0,0,0,1,64.99,1,1318.8,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,140.73,0
0,0,0,1,64.99,1,64.39,0
2,3,4,1,5.99,3,19.68,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.8,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,63.9,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,64.5,0
0,0,0,1,64.99,1,303.1,0
1,1,1,1,64.99,1,74.39,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,60,0
0,0,0,1,5.99,1,6.52,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,65.7,0
0,0,0,1,64.99,1,64.52,0
0,0,0,1,64.99,1,67.22,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,139.1,0
0,0,0,1,64.99,1,64.35,0
0,0,0,1,64.99,1,141.7,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,65.22,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.11,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,147.11,0
0,0,0,1,64.99,1,64.65,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
1,2,3,1,5.99,3,19.23,0
0,0,0,1,64.99,1,142.09,0
0,0,0,1,64.99,1,65.28,0
0,0,0,1,64.99,1,64.99,0
0,0,0,1,64.99,1,60,0
1,2,3,1,5.99,3,19.26,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,68.2,0
0,0,0,1,64.99,1,147.63,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,66.63,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,65.7,0
1,2,2,1,5.99,2,11.98,0
0,0,0,1,64.99,1,64.13,0
0,0,0,1,64.99,1,131.3,0
0,0,0,1,64.99,1,140.73,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,67.96,0
0,0,0,1,64.99,1,64.05,0
0,0,0,1,64.99,1,140.73,0
0,0,0,1,64.99,1,130,0
1,1,1,1,64.99,1,64.99,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,65.7,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,140.4,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
1,2,2,1,5.99,2,12.78,0
0,0,0,1,64.99,1,67.9,0
0,0,0,1,64.99,1,65.16,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,65.7,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,67.96,0
0,0,0,1,64.99,1,140.73,0
0,0,0,1,64.99,1,64.05,0
0,0,0,1,64.99,1,63.9,0
0,0,0,1,64.99,1,139.23,0
0,0,0,1,64.99,1,67.78,0
0,0,0,1,64.99,1,65.51,0
0,0,0,1,64.99,1,140.81,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,65.94,0
0,0,0,1,64.99,1,63.3,0
0,0,0,1,64.99,1,140.73,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,141.83,0
0,0,0,1,64.99,1,68.32,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,64.35,0
0,0,0,1,5.99,1,6.26,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,69.02,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,140.4,0
0,0,0,1,64.99,1,64.05,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,64.8,0
6,7,7,1,5.99,1,5.99,0
1,2,2,1,5.99,2,11.98,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,64.8,0
0,0,0,1,64.99,1,67.6,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60.6,0
0,0,0,1,64.99,1,60,0
1,1,1,1,64.99,0,0,0
0,0,0,1,64.99,1,63.06,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,1200,0
0,0,0,1,64.99,1,65.34,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,148.82,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.35,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.52,0
0,0,0,1,64.99,1,60,0
1,2,2,1,5.99,2,12.84,0
0,0,0,1,64.99,1,63.3,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,140.73,0
0,0,0,1,64.99,1,63.3,0
0,0,0,1,64.99,1,67.78,0
0,0,0,1,64.99,1,63.3,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,303.1,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,65.7,0
0,0,0,1,64.99,1,68.2,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,68.02,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,146.46,0
0,0,0,1,64.99,1,67.96,0
0,0,0,1,64.99,1,65.22,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,147.89,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,64.5,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,67.96,0
1,2,2,1,5.99,2,11.98,0
0,0,0,1,64.99,1,67.96,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,131.3,0
0,0,0,1,64.99,1,64.73,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,67.9,0
0,0,0,1,64.99,1,141.7,0
0,0,0,1,64.99,1,131.3,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,63.6,0
1,2,3,1,5.99,3,19.77,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,306.6,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,64.5,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,67.6,0
0,0,0,1,64.99,1,60,0
1,2,3,1,5.99,3,18.15,0
0,0,0,1,64.99,1,65.7,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,67.96,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,147.89,0
1,1,1,1,5.99,1,5.99,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,303.1,0
1,2,2,1,5.99,2,12.96,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,303.1,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,139.1,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.5,0
0,0,0,1,64.99,1,137.8,0
0,0,0,1,64.99,1,68.62,0
0,0,0,1,64.99,1,303.1,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,141.7,0
0,0,0,1,64.99,1,63.3,0
0,0,0,1,64.99,1,67.36,0
0,0,0,1,64.99,1,65.4,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.05,0
0,0,0,1,64.99,1,67.6,0
0,0,0,1,64.99,1,139.1,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,67.78,0
0,0,0,1,64.99,1,64.65,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,302.75,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,67.6,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
1,2,3,1,5.99,3,19.05,0
1,1,2,1,64.99,2,129.98,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,67.72,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,64.95,0
1,2,3,1,5.99,3,17.97,0
1,2,3,1,5.99,3,17.97,0
1,2,2,1,5.99,2,11.98,0
0,0,0,1,64.99,1,67.78,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,67.6,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.35,0
0,0,0,1,64.99,1,140.73,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
1,2,2,1,5.99,2,12.7,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,303.1,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,5.99,1,5.99,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,67.96,0
0,0,0,1,64.99,1,68.69,0
0,0,0,1,64.99,1,65.93,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,64.8,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,146.59,0
0,0,0,1,64.99,1,67.96,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,140.73,0
0,0,0,1,64.99,1,66.63,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,65.16,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,65.51,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,63.36,0
1,2,3,1,5.99,3,17.97,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,65.7,0
0,0,0,1,64.99,1,64.95,0
1,2,3,1,5.99,3,17.97,0
0,0,0,1,64.99,1,65.22,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,64.83,0
0,0,0,1,64.99,1,64.95,0
2,2,2,1,64.99,1,140.53,0
0,0,0,1,64.99,1,64.8,0
0,0,0,1,64.99,1,68.26,0
0,0,0,1,64.99,1,302.4,0
0,0,0,1,64.99,1,300.3,0
1,2,4,1,5.99,3,17.97,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,65.1,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,147.24,0
0,0,0,1,64.99,1,63.3,0
0,0,0,1,64.99,1,68.32,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,140.4,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,63.36,0
0,0,0,1,64.99,1,135.85,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,142.35,0
0,0,0,1,64.99,1,140.73,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,65.16,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,140.73,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,141.7,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,147.24,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.68,0
0,0,0,1,64.99,2,163.47,0
0,0,0,1,64.99,1,60.6,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,60.6,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,140.47,0
2,2,2,1,64.99,1,60,0
0,0,0,1,64.99,1,317.13,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,306.6,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,67.96,0
0,0,0,1,64.99,1,65.1,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,68.32,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,67.9,0
0,0,0,1,64.99,1,142.35,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,62.4,0
0,0,0,1,64.99,1,139.1,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,141.7,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,66,0
0,0,0,1,64.99,1,68.26,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.86,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,65.93,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.05,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,67.9,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,67.6,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,139.1,0
0,0,0,1,64.99,1,147.11,0
0,0,0,1,64.99,1,67.9,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,137.15,0
1,2,3,1,5.99,3,17.97,0
1,6,7,1,5.99,1,5.99,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,68.08,0
0,0,0,1,64.99,1,137.8,0
0,0,0,1,64.99,1,147.24,0
0,0,0,1,64.99,1,303.1,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,65.52,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,67.9,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
1,2,6,1,5.99,3,19.23,0
0,0,0,1,64.99,1,60,0
1,6,7,1,5.99,1,6.81,0
1,2,3,1,5.99,3,17.97,0
0,0,0,1,64.99,1,65.22,0
0,0,0,1,64.99,1,64.35,0
0,0,0,1,64.99,1,68.38,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,65.7,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,66.63,0
0,0,0,1,64.99,1,138.78,0
1,2,2,1,5.99,2,12.7,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,67.9,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,138.78,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,65.4,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,139.78,0
0,0,0,1,64.99,1,1272,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.2,0
0,0,0,1,64.99,1,63.06,0
0,0,0,1,64.99,1,64.05,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,140.73,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,67.9,0
0,0,0,1,64.99,1,64.8,0
0,0,0,1,64.99,1,63.9,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,147.89,0
0,0,0,1,64.99,1,60,0
1,2,3,1,5.99,3,19.44,0
0,0,0,1,64.99,1,140.47,0
0,0,0,1,64.99,1,300.3,0
0,0,0,1,64.99,1,66.63,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,139.88,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,65.55,0
0,0,0,1,64.99,1,65.34,0
0,0,0,1,64.99,1,66.06,0
1,2,6,1,5.99,3,19.77,0
1,2,3,1,5.99,3,17.97,0
0,0,0,1,64.99,1,64.95,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,280,0
0,0,0,1,64.99,1,60,0
0,0,0,1,64.99,1,64.83,0
0,0,0,1,64.99,1,60.6,0
1,2,2,1,5.99,2,11.98,0
0,0,0,1,64.99,1,67.78,0
4,5,6,1,5.99,2,11.98,0
0,0,0,1,64.99,1,63.6,0
0,0,0,1,64.99,1,130,0
0,0,0,1,64.99,1,60,0
